ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,query,qclass,label_service
1718640818.331286,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,160.24.211.18.in-addr.arpa,1.0,dns
1718641769.677798,Cudra12OEIm1le01p2,192.168.1.4,56904.0,108.162.192.136,53.0,udp,16.103.39.54.in-addr.arpa,1.0,dns
1718641888.803397,C0jwor2gg8EbtmPZ2d,192.168.1.4,43040.0,108.162.193.209,53.0,udp,63.103.39.54.in-addr.arpa,1.0,dns
1718640859.163777,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,175.24.211.18.in-addr.arpa,1.0,dns
1718639990.017428,CFQ7xap5pFBTz4zCj,192.168.1.4,35837.0,192.168.1.1,53.0,udp,lahd2.ubuntu.com,1.0,https
1718639988.822907,Co9JVaAcWI9yqWHRh,192.168.1.4,49545.0,192.168.1.1,53.0,udp,jhlb.ubuntu.com,1.0,https
1718640001.493168,C24U4T3emFiT69e6vg,192.168.1.4,49124.0,192.168.1.1,53.0,udp,schweinepest.ubuntu.com,1.0,https
1718641875.920039,CA5i4TmPYefTeiju,192.168.1.4,58602.0,172.64.33.209,53.0,udp,58.103.39.54.in-addr.arpa,1.0,dns
1718640272.525541,CZkyLv2YkglKFEBu73,192.168.1.4,58265.0,185.125.190.66,53.0,udp,218.188.125.185.in-addr.arpa,1.0,dns
1718640806.294413,COFxLC2GAct7aiX1xa,192.168.1.4,57158.0,108.162.193.209,53.0,udp,155.24.211.18.in-addr.arpa,1.0,dns
1718642244.823832,CA5i4TmPYefTeiju,192.168.1.4,58602.0,172.64.33.209,53.0,udp,201.103.39.54.in-addr.arpa,1.0,dns
1718640670.824582,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,102.24.211.18.in-addr.arpa,1.0,dns
1718640423.581048,CEvKP82vcpC3LQIMlk,192.168.1.4,58231.0,172.64.32.136,53.0,udp,6.24.211.18.in-addr.arpa,1.0,dns
1718639989.675112,CJ5i2AbGOAJ2HOcMj,192.168.1.4,34408.0,192.168.1.1,53.0,udp,kleinkasteeltje.ubuntu.com,1.0,https
1718640844.115644,CEvKP82vcpC3LQIMlk,192.168.1.4,58231.0,172.64.32.136,53.0,udp,169.24.211.18.in-addr.arpa,1.0,dns
1718641713.361922,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,251.49.39.54.in-addr.arpa,1.0,dns
1718641150.246639,CrxXUyZMzCu17wrYl,192.168.1.4,42362.0,172.64.32.136,53.0,udp,32.49.39.54.in-addr.arpa,1.0,dns
1718640390.822174,CvTvvp1AIJjw24jBfi,192.168.1.4,41990.0,192.168.1.1,53.0,udp,ine.kali.org,1.0,https
1718640001.586762,CAV7Oe2sKXtKlBb72c,192.168.1.4,34235.0,192.168.1.1,53.0,udp,secal.ubuntu.com,1.0,https
1718640015.172395,CdcOwM0GTuWrr32Lc,192.168.1.4,41534.0,185.125.190.66,53.0,udp,16.91.189.91.in-addr.arpa,1.0,dns
1718639973.098656,CL3MWb3MXcpvaf68h4,192.168.1.4,41605.0,192.168.1.1,53.0,udp,27.ubuntu.com,1.0,https
1718639512.949346,Cm9d6xvZlfRro3wCa,fdb3:122f:e2ec:0:b3f1:a17c:ccad:cbc6,5353.0,ff02::fb,5353.0,udp,prometheus._smb._tcp.local,1.0,https
1718640404.815181,CVVO6V1YpoFuggZYt5,192.168.1.4,39568.0,192.168.1.1,53.0,udp,webdev.kali.org,1.0,https
1718640384.24529,CaFaPFFyDEt9qZpD5,192.168.1.4,57956.0,192.168.1.1,53.0,udp,caoc5.kali.org,1.0,https
1718641280.061722,C2bdEN3nCr7bog7EP5,192.168.1.4,46596.0,108.162.193.209,53.0,udp,83.49.39.54.in-addr.arpa,1.0,dns
1718640400.088244,CczHjcuTYcmMX0ks3,192.168.1.4,42258.0,192.168.1.1,53.0,udp,rdb.kali.org,1.0,https
1718640545.705383,COFxLC2GAct7aiX1xa,192.168.1.4,57158.0,108.162.193.209,53.0,udp,54.24.211.18.in-addr.arpa,1.0,dns
1718640396.476968,CZ11It1CkrLlBq24S7,192.168.1.4,46724.0,192.168.1.1,53.0,udp,nsa.kali.org,1.0,https
1718641669.947963,CeyKP532PmVtDblY0k,192.168.1.4,52679.0,173.245.59.209,53.0,udp,234.49.39.54.in-addr.arpa,1.0,dns
1718640782.200719,CEvKP82vcpC3LQIMlk,192.168.1.4,58231.0,172.64.32.136,53.0,udp,145.24.211.18.in-addr.arpa,1.0,dns
1718639988.145085,CkrbSk27IGhyFzKvR9,192.168.1.4,32857.0,192.168.1.1,53.0,udp,isaf-hq.ubuntu.com,1.0,https
1718643620.365448,C4Dx943VNQNyZyMXNf,192.168.1.238,5353.0,224.0.0.251,5353.0,udp,_sengled._udp.local,1.0,https
1718640642.883754,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,92.24.211.18.in-addr.arpa,1.0,dns
1718640913.778558,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,197.24.211.18.in-addr.arpa,1.0,dns
1718639989.766492,C5vrch0Rx5TdiXJBc,192.168.1.4,37592.0,192.168.1.1,53.0,udp,konings-palast.ubuntu.com,1.0,https
1718640343.795173,CVC3Mh22ULAkBzVwxb,192.168.1.4,38017.0,185.125.190.66,53.0,udp,116.190.125.185.in-addr.arpa,1.0,dns
1718640722.858594,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,123.24.211.18.in-addr.arpa,1.0,dns
1718640730.597777,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,126.24.211.18.in-addr.arpa,1.0,dns
1718640950.324345,CvNUlU32rx627I61Ab,192.168.1.4,56423.0,172.64.33.209,53.0,udp,211.24.211.18.in-addr.arpa,1.0,dns
1718638706.966251,Cmw2bRyt6aSYMCcm4,192.168.1.4,58384.0,192.168.1.1,53.0,udp,api.openweathermap.org,1.0,https
1718641270.188794,CeyKP532PmVtDblY0k,192.168.1.4,52679.0,173.245.59.209,53.0,udp,79.49.39.54.in-addr.arpa,1.0,dns
1718640415.411632,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,3.24.211.18.in-addr.arpa,1.0,dns
1718639985.060799,CeKhgO1ZdbBBSKACma,192.168.1.4,58103.0,192.168.1.1,53.0,udp,fugazi.ubuntu.com,1.0,https
1718640390.285345,C0c5Hf688jm9MLHql,192.168.1.4,34651.0,192.168.1.1,53.0,udp,icn-inr.kali.org,1.0,https
1718640510.013749,C7vLdwPTuWc0bHTib,192.168.1.4,51172.0,108.162.192.136,53.0,udp,40.24.211.18.in-addr.arpa,1.0,dns
1718642228.890052,C8zump1PPjJwmawT6e,192.168.1.4,54338.0,173.245.58.136,53.0,udp,194.103.39.54.in-addr.arpa,1.0,dns
1718641125.316456,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,23.49.39.54.in-addr.arpa,1.0,dns
1718640678.563181,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,105.24.211.18.in-addr.arpa,1.0,dns
1718640394.305878,Cj3Y1A1id6XeCXmCF2,192.168.1.4,42960.0,192.168.1.1,53.0,udp,member.kali.org,1.0,https
1718639990.409464,Cg31qq26LW1S7g8JYc,192.168.1.4,58930.0,192.168.1.1,53.0,udp,limosa.ubuntu.com,1.0,https
1718640823.490011,CpCYRE2pZutPgYS9f8,192.168.1.4,33500.0,173.245.59.209,53.0,udp,162.24.211.18.in-addr.arpa,1.0,dns
1718642195.796646,C0jwor2gg8EbtmPZ2d,192.168.1.4,43040.0,108.162.193.209,53.0,udp,182.103.39.54.in-addr.arpa,1.0,dns
1718641567.629998,C2I0G02nyqaFtfxZ51,192.168.1.4,47988.0,173.245.58.136,53.0,udp,194.49.39.54.in-addr.arpa,1.0,dns
1718644109.065265,ChqDAo4haYSGvyzwak,192.168.1.4,59643.0,192.168.1.1,53.0,udp,get.geojs.io,1.0,https
1718640935.706403,C7vLdwPTuWc0bHTib,192.168.1.4,51172.0,108.162.192.136,53.0,udp,205.24.211.18.in-addr.arpa,1.0,dns
1718639997.500429,CSN94C3ffnwC41cbi7,192.168.1.4,45627.0,192.168.1.1,53.0,udp,peste-aviaire.ubuntu.com,1.0,https
1718641623.521375,CeyKP532PmVtDblY0k,192.168.1.4,52679.0,173.245.59.209,53.0,udp,216.49.39.54.in-addr.arpa,1.0,dns
1718640393.617748,CxG1UOVpw5otfWH36,192.168.1.4,57321.0,192.168.1.1,53.0,udp,lssplv.kali.org,1.0,https
1718640354.314832,CVC3Mh22ULAkBzVwxb,192.168.1.4,38017.0,185.125.190.66,53.0,udp,242.190.125.185.in-addr.arpa,1.0,dns
1718640875.943923,COFxLC2GAct7aiX1xa,192.168.1.4,57158.0,108.162.193.209,53.0,udp,182.24.211.18.in-addr.arpa,1.0,dns
1718639976.948373,CRSf3a1CywCxuUAuh1,192.168.1.4,59635.0,192.168.1.1,53.0,udp,auditinternetresorerie.ubuntu.com,1.0,https
1718640828.636395,CEvKP82vcpC3LQIMlk,192.168.1.4,58231.0,172.64.32.136,53.0,udp,163.24.211.18.in-addr.arpa,1.0,dns
1718640392.124537,CUQ1R31kR2OxN7JhVi,192.168.1.4,58845.0,192.168.1.1,53.0,udp,kbo-bce.kali.org,1.0,https
1718641176.913891,CYu6yA3d8tlMS7M9Hl,192.168.1.4,45615.0,172.64.33.209,53.0,udp,43.49.39.54.in-addr.arpa,1.0,dns
1718645329.168153,C4pRb64R206HCgYEh,fdb3:122f:e2ec:0:b3f1:a17c:ccad:cbc6,5353.0,ff02::fb,5353.0,udp,prometheus.local,1.0,https
1718641829.001875,CVQEvJ1g2DZ770vu04,192.168.1.4,60564.0,172.64.32.136,53.0,udp,39.103.39.54.in-addr.arpa,1.0,dns
1718642028.123257,CA5i4TmPYefTeiju,192.168.1.4,58602.0,172.64.33.209,53.0,udp,117.103.39.54.in-addr.arpa,1.0,dns
1718641011.79313,CEvKP82vcpC3LQIMlk,192.168.1.4,58231.0,172.64.32.136,53.0,udp,234.24.211.18.in-addr.arpa,1.0,dns
1718640911.628588,CvNUlU32rx627I61Ab,192.168.1.4,56423.0,172.64.33.209,53.0,udp,196.24.211.18.in-addr.arpa,1.0,dns
1718640000.315656,CrUNTXNOf1jb67ZY3,192.168.1.4,58070.0,192.168.1.1,53.0,udp,resultatselectoraux.ubuntu.com,1.0,https
1718639993.224709,Ccydbr2uWJiI18LPHd,192.168.1.4,47913.0,192.168.1.1,53.0,udp,naissance.ubuntu.com,1.0,https
1718640389.63379,CUIAro4Al57Bj2eei5,192.168.1.4,53177.0,192.168.1.1,53.0,udp,health.kali.org,1.0,https
1718640017.251777,CdcOwM0GTuWrr32Lc,192.168.1.4,41534.0,185.125.190.66,53.0,udp,41.91.189.91.in-addr.arpa,1.0,dns
1718640313.610672,COSC97516Iw5tMJK5,192.168.1.4,50398.0,185.125.190.66,53.0,udp,10.189.125.185.in-addr.arpa,1.0,dns
1718641019.101073,ChXoHD2fu88KVThkIk,192.168.1.4,46482.0,173.245.58.136,53.0,udp,237.24.211.18.in-addr.arpa,1.0,dns
